file_path,commit_count,additions,deletions,total_churn,unique_contributors
src/frontend/src/features/rooms/hooks/useLobby.ts,1,77,0,77,1
renovate.json,9,65,11,76,2
bin/pylint,2,38,38,76,2
CODE_OF_CONDUCT.md,1,76,0,76,1
src/frontend/src/features/sdk/routes/CreatePopup.tsx,1,76,0,76,1
src/frontend/src/stores/userChoices.ts,8,69,6,75,2
src/frontend/src/features/rooms/livekit/components/chat/Entry.tsx,3,73,2,75,1
src/frontend/src/features/rooms/utils/getParticipantColor.ts,3,50,25,75,1
src/frontend/src/features/rooms/livekit/components/KeyboardShortcutHint.tsx,2,57,18,75,2
src/frontend/src/components/FeedbackBanner.tsx,7,62,12,74,1
src/frontend/src/features/rooms/utils/generateRoomId.ts,5,44,30,74,2
src/frontend/src/stores/permissions.ts,5,70,4,74,1
src/helm/helmfile.yaml.gotmpl,3,70,4,74,2
src/backend/core/tests/recording/service/test_recording_events.py,2,73,1,74,1
src/frontend/src/features/rooms/livekit/components/layout/GridLayout.tsx,2,73,1,74,1
src/frontend/src/features/rooms/livekit/components/controls/TranscriptToggle.tsx,7,60,13,73,2
src/backend/core/external_api/serializers.py,2,73,0,73,1
src/frontend/src/features/notifications/utils.ts,4,69,3,72,1
src/frontend/src/features/recording/components/LoginPrompt.tsx,4,58,14,72,1
src/frontend/src/features/recording/components/RowWrapper.tsx,3,68,4,72,1
src/frontend/src/features/rooms/livekit/components/ParticipantName.tsx,3,58,14,72,2
src/sdk/library/src/create/VisioCreateButton.tsx,3,61,11,72,2
src/summary/Dockerfile,9,55,16,71,1
src/backend/core/tests/files/test_api_files_list_ordering.py,1,71,0,71,1
src/frontend/src/features/rooms/livekit/components/blur/TimerWorker.ts,1,71,0,71,1
src/frontend/src/features/settings/components/tabs/layout/RowWrapper.tsx,1,71,0,71,1
src/frontend/src/primitives/Icon.tsx,1,71,0,71,1
src/frontend/src/locales/nl/notifications.json,9,62,8,70,3
src/frontend/src/locales/de/recording.json,8,49,21,70,2
src/frontend/src/primitives/Form.tsx,4,67,3,70,3
src/frontend/src/locales/en/accessibility.json,2,52,18,70,1
src/frontend/src/locales/nl/accessibility.json,2,52,18,70,1
docker/dinum-frontend/dinum-styles.css,1,70,0,70,1
src/frontend/src/features/files/api/listFiles.ts,1,70,0,70,1
src/helm/extra/templates/postgresql-sts.yaml,1,70,0,70,1
src/backend/core/tests/files/test_api_files_update.py,2,68,1,69,2
src/frontend/src/layout/SkipLink.tsx,1,69,0,69,1
src/frontend/src/primitives/ScreenReaderAnnouncer.tsx,3,63,5,68,1
src/frontend/src/index.css,2,0,68,68,2
src/frontend/visio/src/index.css,1,68,0,68,1
src/frontend/src/features/notifications/components/ToastRecordingSaving.tsx,2,66,1,67,1
src/backend/core/api/filters.py,1,67,0,67,1
src/backend/core/migrations/0005_recording_recordingaccess_and_more.py,1,67,0,67,1
src/frontend/src/features/notifications/components/Toast.tsx,5,62,4,66,1
src/frontend/src/layout/BoxScreen.tsx,3,33,33,66,1
src/frontend/src/features/rooms/livekit/constants/events.ts,2,33,33,66,1
src/frontend/src/features/rooms/livekit/components/RecordingStateBadge.tsx,1,45,21,66,1
src/frontend/src/features/rooms/livekit/components/ScreenShareErrorModal.tsx,1,66,0,66,1
src/frontend/src/features/shortcuts/hooks/useShortcutFormatting.ts,4,56,9,65,1
src/frontend/src/features/analytics/hooks/useAnalytics.tsx,2,52,13,65,1
src/helm/extra/templates/redis.yaml,1,65,0,65,1
src/backend/core/tests/test_models_users.py,4,55,9,64,2
src/frontend/src/features/settings/components/tabs/ShortcutTab.tsx,2,59,4,63,1
src/frontend/src/features/home/components/MoreLink.tsx,5,45,17,62,2
src/tsclient/package.json,4,31,31,62,3
src/frontend/src/features/shortcuts/useLongPress.ts,2,61,1,62,1
src/helm/meet/templates/celery_summarize_deployment.yaml,2,33,29,62,2
src/frontend/src/components/AppInitialization.tsx,7,48,13,61,2
src/sdk/consumer/package.json,6,45,16,61,3
src/frontend/src/stores/notifications.ts,3,60,1,61,1
src/frontend/src/features/settings/hook/useTranscriptionLanguage.ts,2,61,0,61,1
src/frontend/public/assets/gouvernement.svg,1,61,0,61,1
src/frontend/src/hooks/useRestoreFocus.ts,1,61,0,61,1
src/helm/extra/templates/kc-postgresql-sts.yaml,1,61,0,61,1
src/agents/Dockerfile,7,52,8,60,2
crowdin/config.yml,3,45,15,60,3
src/frontend/src/features/shortcuts/utils.ts,3,45,15,60,2
src/backend/core/templatetags/extra_tags.py,2,59,1,60,2
src/frontend/src/queries/useUser.tsx,2,30,30,60,1
src/summary/summary/core/models.py,1,60,0,60,1
src/summary/tests/models/test_whisper_x_response.py,1,60,0,60,1
src/helm/meet/templates/ingress.yaml,5,43,15,58,3
src/frontend/src/i18n/LanguageSelector.tsx,3,29,29,58,1
src/summary/summary/config.py,3,53,5,58,1
src/frontend/src/features/rooms/api/createRoom.ts,4,45,12,57,1
src/backend/core/authentication/livekit.py,3,54,3,57,2
src/frontend/src/features/settings/components/tabs/NotificationsTab.tsx,2,51,6,57,1
src/frontend/src/i18n/init.ts,5,45,11,56,4
src/frontend/src/components/SoundTester.tsx,4,54,2,56,2
src/summary/compose.yaml,4,28,28,56,1
src/frontend/src/components/Feedback.tsx,3,28,28,56,2
src/frontend/src/styles/icons.css,3,28,28,56,1
src/frontend/src/features/settings/hook/useTranscriptionLanguageOptions.ts,2,28,28,56,1
src/frontend/src/primitives/DialogContent.tsx,2,28,28,56,1
src/frontend/src/features/rooms/livekit/prefabs/ControlBar/ResponsiveMenu.tsx,1,56,0,56,1
src/frontend/src/features/rooms/livekit/components/controls/StartMediaButton.tsx,2,53,2,55,1
src/frontend/src/features/rooms/livekit/hooks/useGridLayout.ts,2,54,1,55,2
src/frontend/src/features/rooms/livekit/hooks/useReactions.ts,1,55,0,55,1
src/frontend/src/features/auth/api/fetchUser.ts,7,46,8,54,3
docs/tsclient.md,3,27,27,54,2
src/frontend/src/features/notifications/components/ToastLowerHand.tsx,3,50,4,54,1
src/frontend/src/primitives/H.tsx,3,35,19,54,2
docker/files/production/default.conf.template,2,52,2,54,1
src/frontend/src/features/notifications/components/ToastPermissionsRemoved.tsx,2,53,1,54,1
docs/features/authentication.md,1,53,0,53,1
bin/terraform,2,26,26,52,2
env.d/production.dist/common,2,51,1,52,2
src/frontend/src/features/rooms/utils/cloneSingleChild.ts,2,26,26,52,1
src/frontend/src/locales/fr/accessibility.json,2,43,9,52,1
deploy/paas/servers.conf.erb,1,52,0,52,1
src/backend/core/migrations/0015_application_and_more.py,1,52,0,52,1
src/frontend/src/features/rooms/api/listWaitingParticipants.ts,1,52,0,52,1
src/summary/summary/prompt.py,1,52,0,52,1
src/frontend/src/features/shortcuts/useKeyboardShortcuts.ts,6,44,7,51,2
src/helm/env.d/dev-keycloak/values.livekit.yaml.gotmpl,4,50,1,51,3
src/frontend/src/primitives/P.tsx,3,29,22,51,1
src/helm/env.d/dev-dinum/values.livekit.yaml.gotmpl,2,50,1,51,2
src/frontend/src/features/rooms/livekit/hooks/useVideoResolutionSubscription.ts,1,51,0,51,1
src/frontend/src/features/settings/components/tabs/AccessibilityTab.tsx,4,45,5,50,1
.dockerignore,3,44,6,50,2
bin/buildpack_postfrontend.sh,2,50,0,50,2
bin/state,2,25,25,50,2
docker/files/etc/nginx/conf.d/default.conf,2,50,0,50,2
src/frontend/src/features/sdk/utils/PopupWindow.ts,1,50,0,50,1
src/sdk/consumer/README.md,1,50,0,50,1
src/frontend/src/primitives/index.ts,15,42,7,49,3
src/sdk/consumer/src/App.tsx,3,47,2,49,2
src/backend/core/tasks/_task.py,1,49,0,49,1
src/frontend/src/layout/ForbiddenScreen.tsx,4,24,24,48,1
src/frontend/src/features/auth/utils/silentLogin.ts,3,41,7,48,2
src/frontend/src/features/layout/components/LayoutWrapper.tsx,2,24,24,48,1
src/backend/core/tests/services/test_subtitle.py,1,48,0,48,1
src/backend/impress/urls.py,1,48,0,48,1
src/helm/meet/templates/agent_metadata_deployment.yaml,1,24,24,48,1
src/helm/meet/templates/backend_deployment.yaml,7,34,13,47,3
src/frontend/default.conf,6,39,8,47,1
src/backend/core/migrations/0014_room_pin_code.py,2,46,1,47,1
src/backend/demo/management/commands/createsuperuser.py,2,47,0,47,2
src/frontend/src/features/sdk/utils/CallbackIdHandler.ts,2,46,1,47,1
src/backend/core/services/subtitle.py,1,47,0,47,1
src/frontend/src/features/auth/api/useSyncUserPreferencesWithBackend.tsx,1,47,0,47,1
src/frontend/src/features/rooms/livekit/components/controls/PermissionNeededButton.tsx,1,47,0,47,1
src/frontend/src/features/shortcuts/useRegisterKeyboardShortcut.ts,4,37,9,46,2
src/frontend/src/features/rooms/livekit/components/MuteAlertDialog.tsx,3,41,5,46,1
src/backend/core/api/feature_flag.py,2,46,0,46,2
src/frontend/src/features/rooms/livekit/components/AdminToggle.tsx,2,46,0,46,1
src/frontend/src/features/shortcuts/components/ShortcutRow.tsx,2,44,2,46,1
src/frontend/src/stores/reactions.ts,2,28,18,46,1
src/helm/env.d/dev-keycloak/values.egress.yaml.gotmpl,2,46,0,46,2
src/frontend/src/features/rooms/livekit/hooks/useMediaQuery.ts,1,46,0,46,1
src/mail/mjml/partial/header.mjml,1,46,0,46,1
src/frontend/src/stores/recording.ts,5,32,13,45,1
src/helm/meet/templates/frontend_deployment.yaml,5,33,12,45,3
src/backend/core/tests/services/test_marketing.py,3,35,10,45,1
src/frontend/src/api/fetchApi.ts,2,44,1,45,2
src/backend/core/tests/files/test_api_files_delete.py,1,45,0,45,1
src/frontend/src/primitives/Loader.tsx,1,45,0,45,1
src/frontend/src/features/rooms/livekit/components/controls/Participants/LowerAllHandsButton.tsx,6,41,3,44,1
src/frontend/src/features/rooms/livekit/components/controls/Device/SettingsButton.tsx,4,38,6,44,1
src/frontend/src/features/rooms/livekit/hooks/useNoiseReduction.ts,3,38,6,44,1
src/frontend/src/hooks/useScreenReaderAnnounce.ts,3,41,3,44,1
src/frontend/src/layout/QueryAware.tsx,3,22,22,44,1
.github/workflows/helmfile-linter.yml,2,22,22,44,2
src/frontend/src/features/recording/hooks/useIsRecordingActive.ts,2,22,22,44,1
src/frontend/src/features/rooms/utils/safeParseMetadata.tsx,2,22,22,44,1
src/frontend/src/features/settings/components/tabs/GeneralTab.tsx,2,44,0,44,1
src/frontend/src/features/subtitle/hooks/useSubtitles.tsx,2,44,0,44,1
src/frontend/src/features/layout/components/ControlBarRegion.tsx,1,44,0,44,1
src/backend/core/fields.py,1,43,0,43,1
src/helm/env.d/dev-dinum/values.egress.yaml.gotmpl,1,43,0,43,1
src/helm/meet/Chart.yaml,21,21,21,42,5
src/frontend/src/features/rooms/livekit/components/MutedMicIndicator.tsx,4,37,5,42,1
src/frontend/src/layout/ErrorScreen.tsx,4,21,21,42,1
src/frontend/src/layout/NotFoundScreen.tsx,4,21,21,42,1
src/frontend/src/features/rooms/livekit/hooks/useDeviceShortcut.ts,3,30,12,42,2
src/backend/core/tests/swagger/test_openapi_schema.py,2,42,0,42,2
src/frontend/src/App.css,2,0,42,42,2
src/frontend/src/features/rooms/livekit/api/fetchServerApi.ts,2,21,21,42,1
src/frontend/src/features/rooms/livekit/components/controls/InfoToggle.tsx,2,42,0,42,1
src/helm/impress/templates/webrtc_svc.yaml,2,21,21,42,2
src/backend/core/migrations/0017_file.py,1,42,0,42,1
src/frontend/visio/src/App.css,1,42,0,42,1
src/sdk/library/README.md,1,42,0,42,1
src/frontend/src/utils/livekit.ts,5,36,5,41,1
src/frontend/src/primitives/TooltipWrapper.tsx,4,33,8,41,3
src/frontend/src/features/rooms/livekit/components/controls/LeaveButton.tsx,3,37,4,41,1
src/helm/extra/templates/clustersecretstore.yaml,3,38,3,41,2
src/frontend/src/features/rooms/api/updateParticipantPermissions.ts,1,41,0,41,1
src/frontend/src/features/rooms/livekit/components/effects/Effects.tsx,5,34,6,40,3
src/summary/tests/conftest.py,3,36,4,40,2
src/frontend/src/features/shortcuts/components/ShortcutBadge.tsx,2,37,3,40,1
src/frontend/src/stores/userPreferences.ts,2,39,1,40,1
src/summary/README.md,2,39,1,40,2
docs/examples/livekit.values.yaml,1,40,0,40,1
docs/examples/compose/nginx-proxy/README.md,1,39,0,39,1
src/backend/core/enums.py,6,36,2,38,2
src/frontend/src/features/settings/components/SettingsButton.tsx,6,30,8,38,3
src/frontend/src/components/ErrorScreen.tsx,5,33,5,38,2
gitlint/gitlint_emoji.py,2,38,0,38,2
src/frontend/src/features/notifications/components/ToastTranscript.tsx,2,36,2,38,1
src/frontend/src/features/settings/hook/useSettingsDialog.ts,2,38,0,38,2
src/frontend/src/features/rooms/livekit/components/controls/Participants/MuteEveryoneButton.tsx,1,38,0,38,1
src/frontend/src/features/rooms/livekit/components/controls/SubtitlesToggle.tsx,1,38,0,38,1
src/helm/env.d/common.yaml.gotmpl,1,38,0,38,1
src/frontend/src/features/recording/index.ts,13,28,9,37,1
src/frontend/src/stores/layout.ts,10,30,7,37,2
src/frontend/vite.config.ts,7,27,10,37,3
docs/installation/README.md,3,33,4,37,3
src/summary/summary/core/locales/de.py,2,35,2,37,2
src/backend/core/services/room_creation.py,1,37,0,37,1
src/frontend/src/features/notifications/hooks/useNotifyParticipants.ts,1,37,0,37,1
src/frontend/src/features/rooms/api/enterRoom.ts,1,37,0,37,1
src/frontend/src/features/rooms/livekit/components/ParticipantMenu/PinMenuItem.tsx,1,37,0,37,1
src/frontend/src/features/rooms/livekit/hooks/useDeviceIcons.ts,1,37,0,37,1
src/frontend/src/hooks/useRateLimiter.ts,1,37,0,37,1
src/frontend/src/locales/en/recording.json,6,32,4,36,1
src/frontend/src/locales/fr/recording.json,6,32,4,36,1
src/frontend/src/locales/nl/recording.json,6,32,4,36,1
src/helm/extra/templates/s3.yaml,6,18,18,36,3
src/frontend/src/i18n/useLanguageLabels.ts,5,32,4,36,3
src/frontend/src/primitives/LinkButton.tsx,3,34,2,36,2
src/backend/core/authentication/urls.py,2,18,18,36,2
src/frontend/src/features/rooms/livekit/components/controls/Options/FullScreenMenuItem.tsx,2,35,1,36,1
src/frontend/src/features/subtitle/api/startSubtitle.ts,2,33,3,36,1
docs/examples/compose/keycloak/compose.yaml,1,36,0,36,1
docs/examples/compose/nginx-proxy/compose.yaml,1,36,0,36,1
src/backend/core/tasks/file.py,1,36,0,36,1
src/frontend/src/primitives/FieldErrors.tsx,1,36,0,36,1
src/sdk/library/tsconfig.app.json,1,36,0,36,1
.github/workflows/crowdin-download.yml,2,34,1,35,2
src/frontend/src/features/reactions/components/toolbar/ReactionButton.tsx,2,33,2,35,1
src/frontend/src/features/rooms/livekit/hooks/useKonami.ts,2,35,0,35,1
src/summary/summary/core/locales/en.py,2,34,1,35,2
src/summary/summary/core/locales/fr.py,2,34,1,35,2
src/summary/summary/core/locales/nl.py,2,34,1,35,2
docker/files/usr/local/bin/entrypoint,1,35,0,35,1
src/frontend/src/features/rooms/api/startRecording.ts,1,35,0,35,1
src/frontend/src/features/rooms/livekit/hooks/useCannotUseDevice.ts,1,35,0,35,1
src/frontend/src/features/sdk/api/useRoomCreationCallback.ts,1,35,0,35,1
src/sdk/library/vite.config.ts,1,35,0,35,1
src/frontend/src/features/notifications/hooks/useSoundNotification.tsx,3,29,5,34,1
src/frontend/src/features/auth/components/RenderIfUserFetched.tsx,2,17,17,34,1
src/frontend/src/features/rooms/api/muteParticipant.ts,2,12,22,34,1
src/frontend/src/features/settings/components/tabs/TranscriptionTab.tsx,2,32,2,34,1
src/frontend/src/utils/useMatchesRoute.ts,2,17,17,34,1
src/frontend/src/features/files/api/types.ts,1,34,0,34,1
src/frontend/index.html,7,26,7,33,2
src/frontend/src/primitives/Menu.tsx,3,31,2,33,2
src/frontend/visio/package.json,2,32,1,33,1
src/frontend/src/features/files/api/deleteFile.ts,1,33,0,33,1
src/frontend/src/features/rooms/components/MediaDeviceErrorAlert.tsx,1,33,0,33,1
secrets,17,16,16,32,4
env.d/development/summary.dist,8,28,4,32,2
src/frontend/src/utils/constants.ts,8,16,16,32,1
src/frontend/src/components/QueryAware.tsx,3,30,2,32,2
src/frontend/src/features/notifications/components/ToastAnyRecording.tsx,3,25,7,32,1
src/frontend/src/features/notifications/components/ToastProvider.tsx,3,31,1,32,1
src/frontend/src/features/rooms/api/renameParticipant.ts,2,31,1,32,1
src/frontend/src/features/rooms/api/updateRaiseHand.ts,2,31,1,32,1
src/frontend/src/features/rooms/livekit/components/controls/PaginationIndicator.tsx,2,31,1,32,1
src/frontend/src/stores/transcription.ts,2,16,16,32,1
src/frontend/src/features/rooms/api/requestEntry.ts,1,32,0,32,1
src/frontend/src/features/rooms/livekit/components/controls/Options/ScreenRecordingMenuItem.tsx,1,32,0,32,1
src/frontend/src/features/rooms/livekit/hooks/useFocusToggleParticipant.ts,1,32,0,32,1
src/frontend/src/features/rooms/api/ApiRoom.ts,9,22,9,31,2
src/helm/meet/templates/backend_job_createsuperuser.yaml,7,17,14,31,4
src/frontend/src/features/notifications/components/ToastMuted.tsx,3,30,1,31,1
src/frontend/src/features/rooms/livekit/components/controls/Options/FeedbackMenuItem.tsx,3,27,4,31,1
src/frontend/src/primitives/Badge.tsx,2,30,1,31,1
src/frontend/src/primitives/menuItemStyles.ts,1,31,0,31,1
src/sdk/consumer/.vite/deps/_metadata.json,1,31,0,31,1
src/frontend/src/locales/de/sdk.json,4,20,10,30,3
src/frontend/src/features/rooms/livekit/components/controls/ToolsToggle.tsx,3,16,14,30,2
.github/ISSUE_TEMPLATE/Bug_report.md,2,29,1,30,2
src/frontend/src/components/LoadingScreen.tsx,2,29,1,30,2
src/helm/extra/templates/external_secret.yaml,2,30,0,30,1
scripts/install-hooks.sh,1,30,0,30,1
src/frontend/src/features/rooms/livekit/components/ParticipantMenu/ParticipantMenuButton.tsx,1,30,0,30,1
src/frontend/src/hooks/useSyncAfterDelay.ts,1,30,0,30,1
src/frontend/visio/README.md,1,30,0,30,1
src/summary/summary/core/locales/__init__.py,1,30,0,30,1
src/frontend/src/features/notifications/NotificationType.ts,14,24,5,29,2
src/frontend/src/features/rooms/utils/isRoomValid.ts,5,24,5,29,2
.github/workflows/security.yaml,1,29,0,29,1
src/frontend/src/features/recording/components/ErrorAlertDialog.tsx,1,29,0,29,1
src/frontend/src/features/rooms/livekit/components/controls/Participants/PinBadge.tsx,1,29,0,29,1
src/frontend/src/layout/CenteredContent.tsx,1,29,0,29,1
src/frontend/src/utils/formatDate.ts,1,29,0,29,1
src/helm/meet/templates/secrets.yaml,6,10,18,28,2
src/backend/core/apps.py,3,14,14,28,2
src/backend/core/templates/core/generate_document.html,2,14,14,28,2
src/frontend/src/features/rooms/api/fetchRoom.ts,2,21,7,28,2
src/helm/meet/templates/summary_secrets.yaml,2,14,14,28,2
src/frontend/src/features/rooms/livekit/components/ParticipantMenu/RemoveMenuItem.tsx,1,28,0,28,1
src/frontend/src/features/rooms/livekit/hooks/useRoomPageTitle.ts,1,28,0,28,1
src/frontend/src/utils/valtio.ts,1,28,0,28,1
src/sdk/consumer/eslint.config.js,1,28,0,28,1
src/frontend/src/features/rooms/api/patchRoom.tsx,2,26,1,27,1
src/frontend/src/primitives/TextArea.tsx,2,27,0,27,1
src/frontend/src/features/rooms/api/lowerHandParticipant.ts,1,27,0,27,1
src/frontend/src/features/rooms/livekit/components/controls/Options/SupportMenuItem.tsx,1,27,0,27,1
src/frontend/visio/tsconfig.app.json,1,27,0,27,1
.github/ISSUE_TEMPLATE/Support_question.md,2,24,2,26,2
src/frontend/src/components/LoginButton.tsx,2,25,1,26,1
src/frontend/src/features/recording/components/RecordingStatusIcon.tsx,2,24,2,26,1
src/frontend/src/features/rooms/livekit/components/controls/Options/SettingsMenuItem.tsx,2,23,3,26,1
src/helm/meet/templates/posthog_assets_svc.yaml,2,25,1,26,1
src/sdk/consumer/tsconfig.app.json,1,26,0,26,1
src/backend/manage.py,4,20,5,25,2
src/frontend/src/api/apiUrl.ts,3,18,7,25,2
src/summary/summary/core/security.py,3,18,7,25,2
src/frontend/src/features/rooms/utils/telephony.ts,2,24,1,25,1
src/frontend/src/primitives/Hr.tsx,2,19,6,25,1
src/summary/tests/api/test_api_health.py,2,23,2,25,2
src/frontend/src/features/rooms/livekit/hooks/useAnnounceReaction.ts,1,25,0,25,1
src/frontend/src/features/rooms/livekit/hooks/useHasFaceLandmarksAccess.ts,4,12,12,24,2
src/frontend/src/components/NotFoundScreen.tsx,3,21,3,24,2
src/frontend/src/primitives/Input.tsx,3,22,2,24,1
src/frontend/src/features/rooms/livekit/components/controls/Options/EffectsMenuItem.tsx,2,22,2,24,1
docs/features/signaling.md,1,24,0,24,1
src/frontend/src/assets/VisioIcon.tsx,1,24,0,24,1
src/frontend/src/components/DelayedRender.ts,1,24,0,24,1
src/frontend/src/features/recording/hooks/useMutateRecording.ts,1,24,0,24,1
src/frontend/src/features/rooms/livekit/components/ParticipantMenu/ParticipantMenu.tsx,1,24,0,24,1
src/frontend/src/features/rooms/livekit/utils/reactionUtils.ts,1,24,0,24,1
src/frontend/visio/.gitignore,1,24,0,24,1
src/helm/meet/templates/posthog_svc.yaml,1,24,0,24,1
src/sdk/consumer/.gitignore,1,24,0,24,1
src/sdk/consumer/tsconfig.node.json,1,24,0,24,1
src/sdk/library/.gitignore,1,24,0,24,1
LICENSE.md,2,22,1,23,2
src/frontend/src/features/rooms/livekit/hooks/useRaisedHand.tsx,2,23,0,23,1
src/frontend/src/stores/connectionObserver.ts,2,23,0,23,1
.github/ISSUE_TEMPLATE/Feature_request.md,1,23,0,23,1
SECURITY.md,1,23,0,23,1
docker/resource-server/compose.yml,1,23,0,23,1
src/backend/core/migrations/0008_user_full_name_user_short_name.py,1,23,0,23,1
src/frontend/src/features/rooms/api/stopRecording.ts,1,23,0,23,1
src/frontend/src/features/rooms/api/updateParticipantsPermissions.ts,1,23,0,23,1
src/frontend/src/primitives/VerticallyOffCenter.tsx,1,23,0,23,1
src/helm/env.d/dev/values.secrets.yaml,4,11,11,22,2
src/frontend/src/routes/NotFound.tsx,3,11,11,22,1
src/backend/core/migrations/0004_alter_user_language.py,2,20,2,22,2
src/backend/core/migrations/0013_alter_user_language.py,2,20,2,22,2
src/frontend/src/features/auth/components/UserAware.tsx,2,21,1,22,2
docs/examples/livekit/server.yaml,1,22,0,22,1
src/backend/core/migrations/0011_remove_resource_is_public_room_access_level.py,1,22,0,22,1
src/backend/impress/celery_app.py,1,22,0,22,1
src/frontend/src/features/recording/hooks/useHasFeatureWithoutAdminRights.ts,1,22,0,22,1
src/frontend/src/features/rooms/livekit/hooks/useHasFunnyEffectsAccess.ts,1,22,0,22,1
src/frontend/src/hooks/useLoginHint.ts,1,22,0,22,1
src/mail/bin/html-to-plain-text,1,22,0,22,1
src/frontend/src/layout/Centered.tsx,2,20,1,21,1
src/frontend/src/utils/languages.ts,2,19,2,21,1
src/backend/core/migrations/0010_alter_resourceaccess_options_alter_user_options.py,1,21,0,21,1
src/backend/core/recording/worker/exceptions.py,1,21,0,21,1
src/frontend/src/features/rooms/api/removeParticipant.ts,1,21,0,21,1
src/frontend/src/navigation/navigateTo.ts,1,21,0,21,1
src/helm/impress/templates/backend_svc.yaml,1,21,0,21,1
src/helm/impress/templates/frontend_svc.yaml,1,21,0,21,1
src/helm/meet/templates/summary_svc.yaml,1,21,0,21,1
src/sdk/library/.eslintrc.cjs,1,21,0,21,1
src/frontend/src/features/auth/utils/authUrl.ts,5,15,5,20,2
src/frontend/src/features/recording/api/fetchRecording.ts,3,19,1,20,1
src/frontend/src/features/rooms/livekit/hooks/useNoiseReductionAvailable.ts,3,16,4,20,1
src/backend/core/tests/authentication/test_urls.py,2,10,10,20,2
src/frontend/src/features/sdk/utils/types.ts,2,20,0,20,1
src/summary/summary/api/main.py,2,16,4,20,2
src/frontend/src/features/rooms/livekit/hooks/useTelephony.ts,1,20,0,20,1
src/frontend/src/features/settings/components/SettingsDialogProvider.tsx,1,20,0,20,1
src/frontend/src/primitives/FieldDescription.tsx,1,20,0,20,1
src/frontend/src/utils/useIsMobile.ts,1,20,0,20,1
src/frontend/src/features/rooms/index.ts,8,14,5,19,2
src/frontend/src/components/icons/BlurOnStrong.tsx,2,19,0,19,2
src/frontend/src/features/rooms/livekit/api/lowerHandParticipants.ts,2,19,0,19,1
src/frontend/src/features/rooms/livekit/hooks/useCanPublishTrack.ts,2,18,1,19,1
src/frontend/src/primitives/Bold.tsx,2,12,7,19,1
src/frontend/src/features/rooms/api/muteParticipants.ts,1,19,0,19,1
src/frontend/src/hooks/useDelayUnmount.tsx,1,19,0,19,1
src/frontend/src/navigation/getRoutePath.ts,1,19,0,19,1
src/summary/summary/security.py,1,19,0,19,1
src/backend/core/tests/conftest.py,3,17,1,18,2
src/frontend/src/stores/participants.ts,2,9,9,18,1
src/backend/core/migrations/0003_alter_room_configuration.py,1,18,0,18,1
src/backend/core/migrations/0007_recording_mode.py,1,18,0,18,1
src/backend/core/migrations/0009_alter_recording_status.py,1,18,0,18,1
src/backend/core/migrations/0012_alter_room_access_level.py,1,18,0,18,1
src/backend/core/migrations/0016_recording_options.py,1,18,0,18,1
src/backend/core/migrations/0018_rename_active_application_is_active.py,1,18,0,18,1
src/backend/demo/data/template/css.txt,1,18,0,18,1
src/backend/demo/tests/test_commands_create_demo.py,1,18,0,18,1
src/frontend/src/features/reactions/components/ReactionPortals.tsx,1,10,8,18,1
src/frontend/src/features/recording/hooks/useRoomMetadata.ts,1,18,0,18,1
src/frontend/src/features/rooms/livekit/hooks/useResolveDefaultDevice.ts,1,18,0,18,1
src/frontend/src/primitives/Link.tsx,1,18,0,18,1
src/frontend/visio/.eslintrc.cjs,1,18,0,18,1
src/frontend/src/features/notifications/NotificationDuration.ts,4,17,0,17,2
src/frontend/src/components/icons/BlurOn.tsx,2,17,0,17,2
src/frontend/src/features/recording/hooks/useHumanizeRecordingMaxDuration.ts,2,17,0,17,1
src/helm/meet/templates/ingress_admin.yaml,2,9,8,17,2
UPGRADE.md,1,17,0,17,1
src/backend/core/recording/event/exceptions.py,1,17,0,17,1
src/backend/impress/wsgi.py,1,17,0,17,1
src/frontend/src/features/reactions/types.ts,1,17,0,17,1
src/frontend/src/features/rooms/livekit/hooks/useHasTranscriptAccess.ts,1,17,0,17,1
src/sdk/library/CONTRIBUTING.md,1,17,0,17,1
src/summary/summary/api/health.py,1,17,0,17,1
src/helm/meet/templates/backend_job_migrate.yaml,6,9,7,16,4
src/frontend/src/vite-env.d.ts,5,12,4,16,2
src/backend/setup.py,3,8,8,16,2
src/frontend/src/locales/fr/sdk.json,3,13,3,16,2
src/helm/extra/templates/postgresql.yaml,3,8,8,16,3
src/frontend/src/features/rooms/livekit/hooks/useRoomData.ts,2,13,3,16,1
src/tsclient/scripts/openapi-typescript-codegen/generate_api_client_local.sh,2,8,8,16,2
docker/files/usr/local/etc/gunicorn/impress.py,1,16,0,16,1
docs/installation/kubernetes.md,3,7,8,15,2
src/sdk/library/src/Types.ts,3,15,0,15,2
bin/validate-helm-configuration.sh,2,14,1,15,2
env.d/development/kc_postgresql.dist,2,13,2,15,2
env.d/development/postgresql.dist,2,13,2,15,2
src/frontend/src/features/recording/hooks/useIsRecordingTransitioning.ts,2,0,15,15,1
src/frontend/src/features/recording/types.ts,2,15,0,15,1
src/helm/meet/templates/backend_job.yaml,2,8,7,15,2
bin/buildpack_start.sh,1,15,0,15,1
src/frontend/src/features/auth/api/updateUserPreferences.ts,1,15,0,15,1
src/frontend/src/features/rooms/livekit/hooks/useIsRecordingTransitioning.ts,1,15,0,15,1
src/helm/meet/templates/extra-objects.yaml,1,15,0,15,1
src/summary/summary/core/locales/strings.py,1,15,0,15,1
src/helm/env.d/dev-keycloak/values.secrets.yaml,3,13,1,14,2
